country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Uruguay,1.9000000000000008,0.6967219493398985,0.4543623138794091,0.0,0.27530720217654464,0.7404609280979607,1.0,1.0,0.3874475924085916,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4555902170325716,0.0,0.21835449629001935,0.7202863776810616,1.0,1.0,0.49449095170950214,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.45827390871773976,0.0,0.24432273810616637,0.7662712895223347,1.0,1.0,0.42637502231492597,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.464705745983112,0.0,0.23632121603376463,1.0,1.0,0.8917002711267386,0.31357598589217517,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.46639337677633397,0.0,0.24871318552163785,0.6866401810086274,1.0,0.6538759995245447,1.0,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4665596762775746,0.0,0.3713151506826703,1.0,1.0,1.0,0.03871705775427847,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4671794324191428,0.0,0.49647659004126754,0.5400410616606772,1.0,1.0,0.4926072511143367,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4673617793674548,0.0,0.17224632526797728,0.8926157654621798,1.0,1.0,0.43009675962194405,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.46806279500732995,0.0,0.06415593659830138,1.0,1.0,1.0,0.3830621790067424,0.05386487103271741,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4681699151714913,0.0,0.0,0.8191043849020083,1.0,1.0,0.7419526745344014,0.0028873102959477534,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.46910155388630753,0.11641278310703829,0.20025056912447814,1.0,1.0,0.9126025177772856,0.21812911917004743,0.0,0.01410612733590244
Uruguay,1.9000000000000008,0.6967219493398985,0.4699204277794422,0.0,0.4273060888545035,1.0,1.0,1.0,0.0,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4701172112816038,0.0,0.19237572411755097,0.9356805434384388,1.0,1.0,0.37358831640917045,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4728200804317853,0.0,0.0,0.7825928471870187,1.0,1.0,0.8334386390175671,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.47290431822074197,0.13835835760931142,0.0,0.6926509816127193,1.0,1.0,0.7844715343319698,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4729471744359979,0.12690979615898706,0.28357331630259475,1.0,1.0,1.0,0.04938840008391797,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4740714313760484,0.06796161499543307,0.0,0.6025818549823423,1.0,0.9981195467429345,1.0,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.4744647614394425,0.0,0.40013405846750916,0.9109714809786825,1.0,0.6225033318966077,0.6293165054040906,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.474701843043034,0.0,0.39020501463214974,0.6752090372520249,0.9157748553750451,0.6665888644942245,1.0,0.0,0.0
Uruguay,1.9000000000000008,0.6967219493398985,0.47796596319082374,0.0,0.4901773600595706,0.49391792435322696,1.0,0.7047414732514258,1.0,0.0,0.0
