x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0.1761081025223751,0.16908473377854988,0.09995709120500461,0.05873890398144005,0.10029426769741155,0.1918436173309172,0.26761520033419106,0.28375610618049296,0.24382628048936417,0.20530500238398194,0.31024834847645333,0.36759001591404905,0.33709654434511843,0.35525307414374246,0.31835213111303,0.1449224178200895
0.10939227683232298,0.5101060601808519,0.18493555889686228,0.06338048641846221,0.04180358116820063,0.12356360624715833,0.1922071418997004,0.24356526869521364,0.2601436268894478,0.16170558917432948,0.16691239565711619,0.23008096040906834,0.2921854467195121,0.2580960838911886,0.17025355952918916,0.11867429155719911
0.03944241605713502,0.18841205934417082,0.6473016972826369,0.09465346095181604,0.051702607911243835,0.059688418592777556,0.10234824875901889,0.1562985903992392,0.21395973962595805,0.170807583303776,0.15067914394986856,0.12391538283920443,0.1279294801161789,0.16093481369399115,0.15582139607293785,0.12102901221188711
0.02031403891440815,0.05523235720236959,0.2049171722426538,0.5446702965919841,0.17708393185119087,0.1139516245167691,0.10988109519081321,0.17086633719331243,0.22205270831331403,0.23797442542145336,0.18130073997622856,0.12102298125097252,0.11164025622331619,0.10764649340532888,0.07219955821515786,0.044552457817103736
0.057694601509149485,0.055337037848269446,0.06686932342976505,0.4054563696434971,0.695464685924638,0.4847436857565743,0.41394298877870034,0.4245661202664999,0.44288395177211,0.5454359186529172,0.5120912248078696,0.4247390272191012,0.28958098832426155,0.1793632991984926,0.20025983584086138,0.14941680516828132
0.0841997901672731,0.0511915296075705,0.027874514096589142,0.10960244172691104,0.30054111542526335,0.5190568690852031,0.45400913753292693,0.4419867531603958,0.46322142691799684,0.45513847986540595,0.5225962439235687,0.3910778478726455,0.27364632855927234,0.1589453464260637,0.076225398292986,0.0391705872907877
0.0693606495434635,0.09752768830094947,0.07209245615276123,0.0488635762558944,0.1320406687286895,0.2762832865299163,0.4276160889362584,0.44714511061653794,0.44661097778792214,0.4352384432834735,0.42646998797458063,0.4170934384518596,0.275342381215001,0.16956504343942938,0.07865943413734461,0.06681478234948329
0.057764166412571885,0.09891457606972404,0.08153040823032236,0.07411317862167763,0.07574854707231776,0.17662639847890255,0.2721747644380463,0.41763668186527636,0.47917526294684054,0.4016568814067354,0.3863091959661963,0.29377307265897473,0.22504992705351903,0.16649073595911823,0.1017934605613216,0.03878062487855266
0.0274407451025453,0.05631445474328527,0.05756860851275765,0.05166384416321686,0.06584666297449558,0.11483888420957435,0.19150453623980748,0.2511247441060399,0.36057292411994873,0.3482576009453746,0.33215598245174427,0.18805392760165313,0.1675131659857644,0.09815815199620011,0.05942836277169844,0.025954070962636737
0.013138661272423626,0.033056938472970164,0.03829535026780383,0.053259878992004066,0.04570518551789765,0.07544775014968827,0.12063356390422507,0.17106537334572808,0.21364733743448283,0.2554382741493128,0.23770740825520423,0.18419561205977272,0.10747941168642061,0.06715295966699826,0.03947813073536878,0.030656687704655322
0.01164750113830218,0.019915524415878266,0.030832042539809527,0.040090825169183185,0.04178052901891726,0.07403733775670744,0.09919515785798234,0.12017633008274674,0.1998717524528711,0.2437760032066906,0.24951114905820712,0.2167282245596064,0.12732944842660546,0.05327477138937521,0.03072611972434393,0.022434228367544558
0.013347082663546332,0.02115818043049702,0.015207153973355267,0.02445862792696514,0.025073502509426047,0.048247134523252355,0.07582973895872247,0.07914176915929595,0.11616829337313883,0.12127827615816904,0.1617483308326373,0.15911929037810474,0.1084356702100245,0.05958679621150267,0.02286567887598298,0.01659500880316642
0.012899443375383407,0.02185237109357402,0.016579740189093726,0.01708077788499004,0.02074964966758696,0.03863250708949404,0.0542043782938819,0.07248040715414587,0.09211962950861408,0.10433213815222273,0.1336238097905912,0.1482395540830476,0.08479952433238333,0.06388744746812423,0.040514280998078016,0.015305914195590284
0.005847612788877277,0.015075265526291246,0.013836909655279516,0.00978188695313652,0.010574584741443231,0.020550037915799083,0.028858670147739424,0.02575868715593944,0.03786736050788588,0.03488325440307405,0.06211618814899198,0.06555718519734176,0.05705682465193544,0.03640090766802857,0.024485927922995504,0.013534097200906628
0.0012616992293752857,0.005392369352652549,0.005425878052042004,0.004779228907751391,0.0014262952601742246,0.0038691752759974847,0.0037304575126971174,0.007788163459976662,0.008725307650044273,0.008003522015104507,0.013185317288853231,0.013663078096746923,0.025678366782727283,0.022886368847807575,0.02695433422781407,0.013605074320719661
0.003287322420863246,0.006678614616392117,0.00987864174773155,0.008434384941288916,0.0027135147168261195,0.0028086215158040985,0.005254607858163759,0.011457520816559192,0.009554707612782017,0.009569502498999191,0.02123046764908838,0.018286097514968996,0.013704244680474532,0.02630185516983253,0.019292018408639703,0.008237683449646304
