country,R0,dose,Reff,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Belgium,2.1000000000000014,0.2,1.9660931034946487,0.0020576670167674078,0.0,0.0,0.8971724915613545,0.6361124386382682,0.0,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9680341127472896,0.020789380983162502,0.010675859169398089,0.001058946247427617,1.0,0.3404321511438071,0.15915095659282683,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9685749246041324,0.053004095923134736,0.0,0.0,1.0,0.4905548429858855,0.0,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9688213325696853,0.01919291692008313,0.0,0.010821820460057474,0.7130127839090945,0.7939413295997745,0.0,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9692137019101104,0.006433525259808617,0.0,0.05801370783415334,0.9124483347806188,0.49550193426325684,0.03522448145257708,0.0,0.030113134258003764
Belgium,2.1000000000000014,0.2,1.9692354988848053,0.0634898751209706,0.0,0.0,1.0,0.48155885696447903,0.0,0.0,0.0
Belgium,2.1000000000000014,0.2,1.96944374839567,0.055250712215871155,0.0014638758460740475,0.007584436313922277,0.9437969982142239,0.5014170864811115,0.03294790850468477,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9695060194816585,0.0028399006221496875,0.0,0.17753326000790293,0.8248133374053763,0.5450536236385498,0.0,0.0,0.0
Belgium,2.1000000000000014,0.2,1.969523202464479,0.01010927452329068,0.0,0.08034534495606233,0.9811379215750355,0.4001534184895079,0.0,0.08040968163131806,0.0
Belgium,2.1000000000000014,0.2,1.9699725501135301,0.024061855371889453,0.0,0.0,0.7728185688220954,0.6647394811597507,0.027332551048883297,0.051973256513418095,0.0
Belgium,2.1000000000000014,0.2,1.9701177884432781,0.0020436941847687125,0.0,0.07024800037171426,0.792149990758898,0.6054606203045282,0.0,0.07821506864358044,0.0
Belgium,2.1000000000000014,0.2,1.9702088975532508,0.013991489261046977,0.0,0.0,0.8867223834419904,0.3930605269309742,0.1951286477721438,0.0,0.03584925016158576
Belgium,2.1000000000000014,0.2,1.9704458088124022,0.0002657095685155911,0.0065129825582222675,0.0,0.6137175904206406,0.8437175383649149,0.04177388579416877,0.0,0.023837975171168625
Belgium,2.1000000000000014,0.2,1.9705145643852533,0.03096249354999563,0.02605916976712785,0.013070705816362738,0.8666534505765886,0.5851342603992052,0.0,0.024338053206448967,0.0
Belgium,2.1000000000000014,0.2,1.9706364047838667,0.01378153761444843,0.0,0.016206717706559803,0.9017155359693486,0.05972844515334675,0.5195554500768125,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9706705646403408,0.002369833463294187,0.04705155645933726,0.0,1.0,0.19234207821095478,0.27170360076362954,0.0,0.014179542553059879
Belgium,2.1000000000000014,0.2,1.9707376748523089,0.0037061428666939644,0.0,0.16123204513654651,0.7588560144211671,0.43669135637638784,0.17839507567507298,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9709218224301654,0.030550118855187748,0.0,0.07233543073850211,1.0,0.3493876645655257,0.044879230990006964,0.01751875946510545,0.029791578864159188
Belgium,2.1000000000000014,0.2,1.9710167642560288,0.08331441443416394,0.0,0.0,1.0,0.35687050493269235,0.10227183123087438,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9714005104429155,0.01015987057947593,0.017241041118847524,0.0,0.686909056829903,0.43377678970695727,0.3692221423835444,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9714244800459202,0.024737801403981127,0.005223498889924814,0.23544361916006423,0.978283077440239,0.2675427538810885,0.0468591323491522,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9716111400131462,0.07713483106842119,0.0009582043819888361,0.0162091258148018,1.0,0.23502672134681152,0.20819135408053252,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9719327152539259,0.00044900898946998786,0.0,0.0,0.42837698567219035,0.9315133743086634,0.1269946460825452,0.04057505152133928,0.0
Belgium,2.1000000000000014,0.2,1.9722774306923574,0.015531061268037915,0.03329446489118047,0.0,0.9993564338702557,0.42649651625688617,0.0,0.0,0.06470145232551973
Belgium,2.1000000000000014,0.2,1.9723288365285714,0.02421271032620273,0.03577951972526,0.08896170922993571,0.8375171972692851,0.3969099775156579,0.15530711606517886,0.004028271761448411,0.0
Belgium,2.1000000000000014,0.2,1.9724645960021765,0.0133645612747473,0.0,0.1741799122209552,0.6393186701320851,0.6361163761811133,0.06548034661367351,0.019681775155349784,0.0
Belgium,2.1000000000000014,0.2,1.9725285409587832,0.00828372439687731,0.0,0.13194012200986652,0.8958481371026535,0.30793466875888875,0.08816088156600788,0.12291069137037959,0.0
Belgium,2.1000000000000014,0.2,1.972791961735249,0.007504874546611401,0.0,0.0,0.7201813469826903,0.08989379056744622,0.6808468380057422,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9731572206817058,0.020901334858491785,0.0,0.055319957382890965,0.4190645827113842,0.8754852819800182,0.15910890754546445,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9733991668394295,0.0330977391520287,0.010263087888878326,0.0,0.8130073661630711,0.5501739126738494,0.0,0.1483147110354795,0.0
Belgium,2.1000000000000014,0.2,1.973592446080661,0.024462792134990294,0.0,0.0,0.6273442907128659,0.27051086778118216,0.5828193963470651,0.0,0.0
Belgium,2.1000000000000014,0.2,1.973648252446842,0.04326852138150905,0.0,0.20080176846927514,0.9746989373699743,0.0,0.3235574557945158,0.0,0.0
Belgium,2.1000000000000014,0.2,1.9738466989340462,0.026544895302182302,0.045377106020199925,0.07674750552971281,0.9691431122724367,0.0,0.4127185284373692,0.0,0.0
