country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Guatemala,2.400000000000001,0.8501318325075576,0.6735521431580865,0.0,0.8694160558069044,1.0,1.0,1.0,1.0,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6762561117782724,0.17509805452597008,0.7346924721959847,1.0,1.0,1.0,0.8684174135060729,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6766217318680525,0.09015133040936912,0.7509625695632797,1.0,1.0,1.0,1.0,0.0,0.2579108877162547
Guatemala,2.400000000000001,0.8501318325075576,0.6778164572679575,0.0,0.8891488552904362,1.0,1.0,1.0,1.0,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6788808691563943,0.15435827053361684,0.7600508944186031,0.9689805974881902,1.0,1.0,1.0,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6792294130993847,0.18499514185459526,0.6835689530087848,1.0,1.0,1.0,0.9807169313210473,0.0932096798279014,0.04473250801188981
Guatemala,2.400000000000001,0.8501318325075576,0.6808556745867433,0.10081913969483622,0.7978139077994162,1.0,1.0,1.0,1.0,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6809342882241388,0.22399093502188394,0.5968251083352638,1.0,1.0,1.0,0.9536506754372143,0.4588810743839953,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6833458581542823,0.10365384336409278,0.7672560181132582,1.0,1.0,1.0,1.0,0.04151071747465619,0.2109011241753218
Guatemala,2.400000000000001,0.8501318325075576,0.6842437290993575,0.03938634719016697,0.6920423009337588,1.0,1.0,1.0,1.0,1.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6845525292175558,0.0,0.8547844922242402,1.0,1.0,1.0,1.0,0.3529597026908878,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6851102334421619,0.25432128609963284,0.6052240858555152,0.9590953485828172,1.0,1.0,1.0,0.47321807401335525,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6853681405159144,0.0,0.8966855775915696,1.0,1.0,1.0,1.0,0.0,0.18402989099542472
Guatemala,2.400000000000001,0.8501318325075576,0.6855350145686331,0.20110215112208546,0.68739338834395,1.0,1.0,1.0,1.0,0.0,0.1828714118299839
Guatemala,2.400000000000001,0.8501318325075576,0.6857078417573427,0.12336292307203695,0.7701148304624718,1.0,1.0,1.0,0.9202371859079148,0.2601083429369136,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.686816811290707,0.0,0.8676460068772396,1.0,1.0,1.0,1.0,0.2040392521605483,0.1696518555955488
Guatemala,2.400000000000001,0.8501318325075576,0.6878649529952983,0.0,1.0,0.927003884770419,1.0,1.0,1.0,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6880235670296955,0.40325672309537663,0.5148074334656625,1.0,1.0,1.0,1.0,0.0,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6899552651254,0.0,0.934356983550757,1.0,1.0,1.0,1.0,0.05904638236638021,0.0
Guatemala,2.400000000000001,0.8501318325075576,0.6926589041507973,0.0,1.0,1.0,1.0,1.0,0.8450765222616335,0.0,0.0
