x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0.2957781552822901,0.1206124953376503,0.04692895763015874,0.030607176843460284,0.041047023689657465,0.0684668179197869,0.09763200284400982,0.096088391761084,0.06471162102650055,0.028359814152916656,0.031104969935670062,0.027878107624572677,0.023206859092039116,0.01892949186503612,0.013546257750000413,0.00435195254431202
0.13691930568622343,1.13751381963994,0.1500414160802531,0.038747843670966155,0.02681989514619169,0.05276295198815362,0.08485896346021665,0.10250357901664538,0.10669132385409755,0.038913538910535964,0.023328231212988135,0.02357289543248549,0.024279857511275132,0.01802674721241662,0.010170912451426015,0.00476924090088501
0.034046678492965485,0.2926497119867264,1.3468708157965312,0.10755884090516674,0.04055383785221272,0.03263668987078497,0.04487935360623276,0.07479153990880547,0.11123130826656785,0.05568068015284206,0.03157637454919538,0.01693665017488217,0.013212028160449134,0.013989956152035589,0.012493248441832474,0.006180996545437674
0.019240566039465553,0.044466615178044164,0.38333240444045424,1.1459500471332715,0.13023344406815396,0.05886347693703481,0.03898661621668186,0.056277046205290594,0.08312845061732711,0.08284038124213852,0.044896550631268295,0.01684430178139251,0.01015669226550328,0.008298896603772732,0.005899124791431327,0.0025282056711730173
0.05389407113592998,0.04934324868587294,0.05867535465195062,0.49412843219476443,0.8407306377823169,0.38055910676682186,0.2357056832608984,0.20307613403516608,0.1871118533609572,0.218835234885822,0.16243160213494356,0.09351981648504382,0.03499787034389204,0.014476416773054168,0.01844344267290303,0.008893716790944502
0.10788166376405806,0.04792436010477178,0.026687272177321794,0.1030955703818244,0.39334402020952797,0.7618257955963498,0.400526252511949,0.31127158681384814,0.2794818884115143,0.21359438703236494,0.22102294214478874,0.1345794844960315,0.05531275230138982,0.017519238035412648,0.010168415741216859,0.004383829186661094
0.19166795747381574,0.1781365761142083,0.11287530798267228,0.06819542186040317,0.25966216210318743,0.5098524872375064,0.7722211915364215,0.5025922182013975,0.40598311998482345,0.29591718065959666,0.2340068732694375,0.18743366472707718,0.09413809920743844,0.03650525128865411,0.021051729593509108,0.011152747795635675
0.21622730331328058,0.2666851313909889,0.19346831619853078,0.11377455234507629,0.19557893421852232,0.4245300183396079,0.49472339815302696,0.8053995104914149,0.5998089363002511,0.35900652962276064,0.274218310638747,0.16072150400460622,0.10183239284691543,0.05864711107393402,0.038650179591681585,0.009284376252798564
0.11991451124459801,0.20046055207991872,0.23258250595216515,0.17702665059796033,0.23154170628391973,0.36613281851912954,0.44235054404428176,0.49101471650515127,0.7428764377783309,0.4272097264172443,0.3132151290577332,0.13462073858125134,0.0797206203761707,0.042348819603898406,0.03406791645460002,0.009770446963903426
0.07758427509099394,0.14018641637219995,0.17469617166395265,0.2895138288763833,0.2829467709561928,0.34921351496063985,0.39603432581595516,0.4461679836042353,0.5032999559170086,0.5999748962730626,0.35595557692847696,0.1887342414507401,0.07841925125352761,0.03792903900432074,0.039188549607447894,0.02096979029975231
0.12416131110103441,0.14025082999316402,0.19511993844714712,0.2640507392175977,0.3651953175079055,0.5121041055052336,0.44137881258369693,0.4255942724752246,0.5947050873839377,0.5857941897428147,0.611723291284186,0.33308893749926843,0.1262613703316972,0.05080679379626686,0.04133421078130051,0.022055778652865007
0.2059438138525954,0.20251887170649574,0.13716349318920107,0.18783415935274472,0.27365405163888396,0.47436081563199256,0.4919310547485528,0.3784999818821711,0.4537838142383742,0.355651176863797,0.43020117531001495,0.4903660479854392,0.20108187810724593,0.08698272294673391,0.04900212105867192,0.02099466504204847
0.283198883590295,0.2388108085975642,0.14705175198631204,0.16172501814968032,0.20577400533239887,0.34078115408642917,0.3847208165712835,0.37167620635493653,0.3269754014017143,0.25369456377736815,0.24653178748206522,0.3163041974100527,0.4118094325030552,0.17754866621155885,0.12167288191853104,0.02964123059631776
0.22243939717284966,0.2869881507428256,0.215929656997916,0.12454777457310964,0.1527385373487491,0.20916903101824608,0.30358140879224504,0.2795608735325795,0.2628748844797561,0.13970629815743388,0.15853494318325628,0.1985450021708033,0.22733299767168633,0.3689331529080932,0.13303433853362748,0.03738664064751762
0.11143094233730276,0.26796628159363967,0.21485895610428196,0.2024825296147081,0.08246514159234747,0.1548741156394416,0.14410375854363783,0.23084800913703868,0.26354163208980047,0.1802189947309263,0.14385936100893815,0.12312127762418057,0.25039110562543615,0.23785077568468205,0.3493871853758271,0.06866983491498574
0.16150773191554688,0.18912105658353884,0.25346419843129436,0.2073605138546632,0.09557829792778866,0.10124688073072907,0.1608900268745339,0.1931219391465497,0.20728870072271943,0.20495424568052434,0.19988893417488934,0.13596313168706714,0.1229227278453477,0.17693699517624095,0.17671094897334458,0.0939302941511053
