country,R0,dose,Reff,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Eswatini,1.3000000000000014,0.2,1.2068866552524637,0.008295324030726432,0.0,0.02950932490971156,0.42408889653130044,1.0,0.9619812446551579,0.0,0.02714414114082289
Eswatini,1.3000000000000014,0.2,1.2072746863076116,0.006724492604449966,0.0,0.0,0.6460257907060876,0.8939484574287294,0.6294913883981719,0.0,0.0
Eswatini,1.3000000000000014,0.2,1.2074642080302382,0.02224897669260735,0.0,0.0,0.5558225536931002,0.8071772865220043,1.0,0.0,0.0
Eswatini,1.3000000000000014,0.2,1.2082722922765872,0.015671775268062585,0.0,0.016083922686556895,0.40175021882261863,1.0,0.9758044056228936,0.0,0.1495773869527326
Eswatini,1.3000000000000014,0.2,1.2083498406461157,0.0013540715155894614,0.0,0.0,0.8499496434372852,0.648303710960804,0.5189958983605198,0.0,0.0
Eswatini,1.3000000000000014,0.2,1.208487307207073,0.0054773277894557635,0.0,0.0,0.8357524308924905,0.3986835490726526,0.992096597912084,0.07396530287707459,0.0
Eswatini,1.3000000000000014,0.2,1.2087440333718968,0.012940717491052026,0.0,0.0,0.5275832242578152,0.8698291323380932,0.8740785364405794,0.19223017133179582,0.005884874392818517
Eswatini,1.3000000000000014,0.2,1.2089468732076143,0.007092974182590439,0.0,0.0,0.4044229453158626,0.9875988579282254,0.9439289000353188,0.3513815865217613,0.0
Eswatini,1.3000000000000014,0.2,1.2091018475872726,0.038545574899679906,0.0,0.0,0.47886776106679074,1.0,0.7576419340007909,0.004042560549547575,0.0
Eswatini,1.3000000000000014,0.2,1.2096837026189373,0.0008321352610997444,0.0,0.02198372863105734,0.3731032546313184,0.9703452470920868,0.9734021282135122,0.416387393926421,0.002361036364318238
Eswatini,1.3000000000000014,0.2,1.2097070849430602,0.01420235435970888,0.0,0.0,0.6007292540165036,0.6863064722681246,1.0,0.04460381662342826,0.2039411358570696
Eswatini,1.3000000000000014,0.2,1.2097923286240242,0.0199933129904026,0.0,0.029243140595998113,0.4797611626281906,1.0,0.6619265184199851,0.1107713104392104,0.0
Eswatini,1.3000000000000014,0.2,1.2100627705050992,0.03419857000684076,0.0,0.0,0.611561405459753,0.8189584489509208,0.702465931085527,0.04765188689681361,0.0
Eswatini,1.3000000000000014,0.2,1.210097870038474,0.0205855264509092,0.0,0.021180813950772176,0.3707502512360534,1.0,0.9242546407987606,0.22768767920221744,0.04369110641103632
Eswatini,1.3000000000000014,0.2,1.2100993250983905,0.0028247992012571475,0.0,0.0,0.9361979426269222,0.6030285568177983,0.3002745761799156,0.04661298963252174,0.0
Eswatini,1.3000000000000014,0.2,1.2101231897547178,0.004397838982834502,0.0,0.0,0.748443592107368,0.7939391540718158,0.3981470209797134,0.17932237801048984,0.0
