x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0.09267048796972502,0.04718065506376693,0.020577801475254707,0.015834769341033384,0.02369319086827084,0.02765492181473364,0.027285498703858185,0.024101405383799044,0.012927592604690421,0.008533780084187122,0.011218642380041938,0.01008934470514368,0.007444095783111913,0.00585410426228223,0.0041945759215982654,0.0015335369172779193
0.05323144239854309,0.40949631810763215,0.05939264278237244,0.019634220147727845,0.013696909792664266,0.02186556581384873,0.027009066693564534,0.02887191321756337,0.020915501204217146,0.009681174903773458,0.007860651244208613,0.008496335683936313,0.008131682162183292,0.005760194647304427,0.003238828700994477,0.0017108932694505814
0.01978095096126092,0.13556606354345252,0.5967612836152184,0.05731638587980534,0.022510405502380683,0.01421339470162311,0.018326179476596777,0.027267905554472036,0.02735388972592365,0.01599951988306623,0.0105442027981343,0.006580829590450559,0.005081051865136148,0.005213592164755229,0.004367768149284898,0.002517172887617783
0.009235362379317383,0.019333161756783446,0.15757810691085014,0.5579958788136722,0.05233129532886135,0.017545791992983808,0.010201740225267633,0.01638075709098379,0.01836079112848349,0.01672606703737596,0.009600917929683622,0.004529899172231591,0.002987053192640939,0.00243286698529162,0.0016309475881248836,0.0007816492026493608
0.02922679224888389,0.022158050426857274,0.022780438519478804,0.2614372842390042,0.3395381051814446,0.10635855420595176,0.057587021104149476,0.05027297340311165,0.041439311254096424,0.04803830998980833,0.03739825156959714,0.023081668735112606,0.010168307639551264,0.004094543560936129,0.00492633810991189,0.0028297574227539903
0.09220995412442991,0.04176398904170256,0.01925269199245835,0.067886419950963,0.22869510707004614,0.3305338078619884,0.16659636357826044,0.13371136811771814,0.10513127984841782,0.08937051832558185,0.09431803467728611,0.054942506385088005,0.025784763900265226,0.007839743006171464,0.004617474660936523,0.002024627841447611
0.17133225576033792,0.1802938608928524,0.11791019718919377,0.06310940690159504,0.1907745715636183,0.3083284438057186,0.3773038499075019,0.2758361268314361,0.19720700518262238,0.16049017219084097,0.14209892427205184,0.11068472377024405,0.05490491772473096,0.02135090127505485,0.012278884942255455,0.0077301295870851215
0.17463190148248975,0.23401017889248588,0.17800696635055144,0.11081188956437332,0.13053636803740606,0.23653805568527977,0.25256833376018123,0.389463108012163,0.2738362412375482,0.18599254604435037,0.15570447578405336,0.09525993997822688,0.06252429369380283,0.03391259083777348,0.022228045215104443,0.006175113240673004
0.15559101305329273,0.241248582233688,0.25937527665699417,0.23023895801090102,0.2126496155276306,0.2528304368304045,0.28750653803169696,0.3316959435253055,0.4083422299538007,0.2766432061386188,0.2207376213583009,0.09679322160969465,0.06917830593588385,0.03556332103318759,0.02712896736875776,0.008735272680373996
0.0980222441993637,0.16191810360137862,0.17789977596870302,0.2797251797795065,0.23957516275619012,0.216223926100576,0.21355171601741607,0.25606849626233086,0.25152400879050274,0.3118517893120764,0.21940128810816928,0.11636519737119103,0.054824286950988725,0.02493433820220515,0.02480215428427269,0.015284420002575055
0.14751424689176443,0.1362228680805746,0.16598502029162027,0.22432654682019712,0.2695140791542257,0.2855877933127541,0.21586046475403117,0.2103385902115919,0.2585731520547981,0.2828869725264496,0.2996192371045398,0.18296699439896955,0.07461299418080923,0.026947426275562424,0.021660619363779377,0.012770040638666106
0.2474645505233045,0.2286811028770799,0.13275892958036287,0.19258107304002767,0.22132177793156285,0.28716902435963326,0.25762315339137665,0.19989645718857174,0.20216477194055457,0.18007089530865483,0.2420719128677097,0.2451200090526612,0.11763083654027749,0.04688244699448435,0.025448342955746207,0.012095650634450748
0.3981258297724735,0.3403472851732411,0.19037226385888903,0.22011668072103407,0.21857219426922006,0.26953893134823914,0.25707466344032454,0.26800748030413496,0.20494924040940155,0.1743980817099254,0.19122149210323394,0.22799795210547447,0.21258689119107355,0.10731903203812028,0.0715371346826359,0.02025097490369718
0.3298540521634325,0.4313934804110691,0.30392913950094597,0.19416370810711855,0.20141693431478486,0.1891657465228695,0.22735088976259812,0.23194234684174225,0.18578701642225373,0.10118932134086125,0.12689768029675597,0.14623214030151238,0.1517147932521764,0.18870195307201257,0.08494232768233675,0.027819882832924227
0.16912753164164118,0.4150261728214805,0.2887117609930173,0.29491633771244014,0.09744306722507562,0.14799231791661033,0.10846748761990746,0.19292010940765095,0.18419735818293495,0.13949695426133293,0.12111014253227886,0.0945094143283721,0.16706213518399246,0.1509062235758323,0.18765264737343218,0.05309225145865162
0.2096993573463377,0.24936185941417172,0.3078481129330934,0.29202606711075346,0.11303549077992768,0.08294826001216396,0.10649905956478463,0.1509061607871666,0.13423882432352993,0.14324377832409374,0.1562819437358911,0.09402845966347642,0.07300371234448197,0.10727976544231915,0.10463647928421525,0.05766081398069593
