country,R0,dose,Reff,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Venezuela,1.999999999999997,0.2,1.8667720506698082,0.015557670614780639,0.0,0.0,0.8110889452824506,0.6527118005906157,0.0,0.006866749083303328,0.0
Venezuela,1.999999999999997,0.2,1.8683064837428707,0.00466700171947331,0.0,0.0,0.6933573651095761,0.660003240482428,0.16669781135954245,0.0,0.010797363385279105
Venezuela,1.999999999999997,0.2,1.868722885612779,0.0006556917081264165,0.0,0.0,0.6214278059163376,0.7507408355074359,0.14525509782147095,0.0,0.04741269948429164
Venezuela,1.999999999999997,0.2,1.8689460069059611,0.006046909497547587,0.0011541785060151695,0.0,0.7819670623695952,0.6222286419532285,0.023540795279828622,0.10355781489005299,0.0
Venezuela,1.999999999999997,0.2,1.8691785634309368,0.026686875140256226,0.0,0.0,0.7732109715800206,0.5984627553600702,0.10059519404014794,0.0,0.0
Venezuela,1.999999999999997,0.2,1.8696801164290784,0.030825279165478846,0.0,0.0,1.0,0.3393518953383753,0.09699705764735747,0.0,0.0
Venezuela,1.999999999999997,0.2,1.87060591482282,0.002548810748964086,0.0,0.056674881395354905,0.9171031150037022,0.4482333931534739,0.0,0.0,0.10567563983183362
Venezuela,1.999999999999997,0.2,1.870767962909978,0.017502743684906733,0.0,0.0,0.3364356447377684,1.0,0.22484668767214344,0.0,0.0
Venezuela,1.999999999999997,0.2,1.8710163646885998,0.025890903488269414,0.0,0.0,0.9257948485601937,0.45168894794099224,0.006167424656246645,0.05808379649888236,0.05617882104830918
Venezuela,1.999999999999997,0.2,1.87116537274658,0.012962786875593714,0.0,0.04439499901015206,0.9822704092843889,0.3535887124899423,0.0,0.10807044470013799,0.0
Venezuela,1.999999999999997,0.2,1.871721418699598,0.009981231871643102,0.0,0.14167635307695153,0.9729334241738524,0.31581744811563006,0.002118385903376202,0.0,0.0
Venezuela,1.999999999999997,0.2,1.8717446530390711,0.008551644657708113,0.0,0.031565877260724066,0.6695794217760886,0.6508493378983262,0.10622467849389045,0.0410169918276765,0.06556656222997004
Venezuela,1.999999999999997,0.2,1.871868077212794,0.03397005337841645,0.0,0.005658515919296376,0.6662345477445816,0.7404588963586034,0.0,0.021289885232899854,0.08845239395884616
Venezuela,1.999999999999997,0.2,1.8721488307440568,0.020963255160839547,0.0,0.09903336030819226,0.6273449473082039,0.717667660471672,0.0,0.0420969976866804,0.0
Venezuela,1.999999999999997,0.2,1.8724750912834829,0.028270525592461848,0.0,0.07110445585404383,0.9449004504016913,0.3393938843565956,0.05412358593321154,0.03445668265435221,0.0
Venezuela,1.999999999999997,0.2,1.8725645946168494,0.011489821908108157,0.0,0.012154591561326292,0.9613591681946347,0.33137318495566415,0.05101924610141772,0.1816412536237852,0.0
Venezuela,1.999999999999997,0.2,1.8728462526097616,0.012264326473076202,0.0,0.0042113981129349165,1.0,0.31900369687750174,0.04234595432046948,0.06148591952038887,0.1347290612088674
Venezuela,1.999999999999997,0.2,1.873052253725357,0.014104354408893169,0.0019165980085021992,0.1590669685496452,1.0,0.25821343021433285,0.0,0.0,0.0
Venezuela,1.999999999999997,0.2,1.8733429830029655,0.0001678945601214789,0.0,0.0,1.0,0.26765268912259477,0.12428482676043634,0.03967970267209764,0.17722684946526568
Venezuela,1.999999999999997,0.2,1.8733476895948824,0.021524360249079937,0.0,0.0,0.5303608963509276,0.6294481877083323,0.39712077987880845,0.0,0.0
Venezuela,1.999999999999997,0.2,1.8736083911344874,0.031060075034799642,0.0,0.04122670283527969,0.8686012578943568,0.3198347576406342,0.22931201941075682,0.013922773889790118,0.0
Venezuela,1.999999999999997,0.2,1.8736388808401667,0.008530343389012712,0.0,0.0,0.30950329353166883,0.9620312983518273,0.25857908530248014,0.04602930741780177,0.06692534497013164
Venezuela,1.999999999999997,0.2,1.8736855436271196,0.0027429549013588883,0.0015325720306550482,0.09897471911019187,0.9805084394797549,0.23557589625019054,0.1154751496803807,0.0,0.08496497362876704
Venezuela,1.999999999999997,0.2,1.8737119612308186,0.04678114965758205,0.0,0.0,1.0,0.2542653799039834,0.12200625415568865,0.07179251041207096,0.0
Venezuela,1.999999999999997,0.2,1.8738460880032715,0.04072789768402055,0.0,0.0,0.9602644962013982,0.20904677569447658,0.27722907998898105,0.015049523746383894,0.0
Venezuela,1.999999999999997,0.2,1.8739053780836719,0.004518904341981738,0.02480725677553933,0.0,0.24803001605970518,1.0,0.31069271898312545,0.017352823896071373,0.0
Venezuela,1.999999999999997,0.2,1.8739838936466082,0.046939560506333945,0.0,0.04692788029405106,0.35507395757445354,1.0,0.07223844427359706,0.0,0.029415590910973594
Venezuela,1.999999999999997,0.2,1.8741430131917314,0.027189621624726514,0.0,0.0,0.8843110616766345,0.40569047503169053,0.1024873584217573,0.0,0.1650920012414714
Venezuela,1.999999999999997,0.2,1.8742665371198735,0.01784848538539543,0.0,0.08395398075097144,0.6880615798544448,0.6386083491879996,0.0,0.0,0.14366540714293852
Venezuela,1.999999999999997,0.2,1.8742848381397437,0.029646658483345096,0.0,0.048542854619185324,0.9911895375225629,0.24357777587035367,0.11845804942374993,0.0,0.08396675143839437
Venezuela,1.999999999999997,0.2,1.8743325148131413,0.027114082224720396,0.0,0.0,0.5560087520402146,0.6386865828123733,0.3150729569376703,0.0,0.05895362957857656
Venezuela,1.999999999999997,0.2,1.874367128315443,0.019356842726045483,0.0,0.14875664926308985,0.672861908851059,0.5430036140392098,0.10883294523617083,0.0,0.0
