country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Malawi,2.499999999999996,0.8571428571428568,0.6666857783470613,0.3789474847800735,0.4603565233123989,1.0,1.0,1.0,1.0,1.0,0.0
Malawi,2.499999999999996,0.8571428571428568,0.6669399648384062,0.31434970734615125,0.5050390004337748,1.0,1.0,1.0,1.0,1.0,0.5250682130986416
Malawi,2.499999999999996,0.8571428571428568,0.6672743724771903,0.3985985670119767,0.42169977688500176,1.0,1.0,1.0,1.0,1.0,0.27466631239816464
Malawi,2.499999999999996,0.8571428571428568,0.6677845629756783,0.3707311858694008,0.4384127211276072,1.0,1.0,1.0,1.0,1.0,0.5666095603460743
Malawi,2.499999999999996,0.8571428571428568,0.6703318656245572,0.4583086908809484,0.3810184007651168,1.0,1.0,1.0,1.0,0.9922402127337626,0.0
Malawi,2.499999999999996,0.8571428571428568,0.6731608428325002,0.27610538703944437,0.5891210332518332,1.0,1.0,1.0,1.0,1.0,0.31753671750597506
Malawi,2.499999999999996,0.8571428571428568,0.6733479957557135,0.2604765326785631,0.6474567199120429,1.0,1.0,1.0,0.8957644391419596,1.0,0.0
Malawi,2.499999999999996,0.8571428571428568,0.6737763304041335,0.25197673666044296,0.6407293928114463,1.0,1.0,1.0,1.0,1.0,0.0
Malawi,2.499999999999996,0.8571428571428568,0.6741645782379049,0.39230075029006445,0.48678064468880333,1.0,0.9928315732959114,1.0,1.0,0.7592738265029996,0.24529674049845213
Malawi,2.499999999999996,0.8571428571428568,0.6771556108354968,0.3972328500328115,0.4723523780596707,1.0,1.0,1.0,1.0,1.0,0.1318418943290171
Malawi,2.499999999999996,0.8571428571428568,0.6788935184371812,0.4105930712137723,0.4965525313422854,1.0,1.0,1.0,1.0,0.4654870341768479,0.46097673479240536
Malawi,2.499999999999996,0.8571428571428568,0.6795414903417845,0.5262206098917408,0.3305522721293107,1.0,1.0,1.0,1.0,1.0,0.08923455030014661
Malawi,2.499999999999996,0.8571428571428568,0.6797314315236644,0.3067277787501346,0.5472728264554,1.0,1.0,1.0,1.0,1.0,0.8149656098424569
Malawi,2.499999999999996,0.8571428571428568,0.6819571231622085,0.3743196110558524,0.5437407812101507,1.0,1.0,1.0,1.0,0.8249647033611797,0.024204687240818812
Malawi,2.499999999999996,0.8571428571428568,0.6835998345858857,0.46534286764992805,0.4289321739539768,1.0,1.0,1.0,1.0,0.9651010945471352,0.0
Malawi,2.499999999999996,0.8571428571428568,0.6844444175317379,0.403952930133314,0.45723132086866636,1.0,1.0,1.0,0.8939080797473332,1.0,1.0
Malawi,2.499999999999996,0.8571428571428568,0.6847433165961077,0.42070289483535667,0.5588775957093286,1.0,1.0,1.0,1.0,0.25497040839464397,0.0
Malawi,2.499999999999996,0.8571428571428568,0.6847536362035174,0.4414805182717201,0.40785486169786767,1.0,1.0,1.0,0.9533678441576229,1.0,0.9241875032977507
Malawi,2.499999999999996,0.8571428571428568,0.6913116973907649,0.3822303976725991,0.5134110659861433,1.0,1.0,1.0,0.8799535440980285,1.0,1.0
Malawi,2.499999999999996,0.8571428571428568,0.6934851395056567,0.5108569970589274,0.4192690750979883,1.0,1.0,1.0,1.0,0.9175529324589963,0.0
