country,R0,dose,Reff,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
United Kingdom,2.299999999999999,0.2,1.8074364276566235,0.3200516112501536,0.6873586018079609,0.0,0.10579629535463582,0.5539342188118425,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8075551262068887,0.3091652031901476,0.7211856445753592,0.0,0.14619368675608946,0.49042536632020167,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8075797774094946,0.31598139488192856,0.7932351524091532,0.0,0.011977786443042815,0.5650482206084941,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8075805268434837,0.36231534154897366,0.7782120549623397,0.0,0.0,0.5480141484246256,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8078394819949877,0.29270621886831766,0.7977260859130552,0.0,0.0,0.5957584815794881,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8079639157055252,0.2964605529804717,0.7526334308423067,0.030845569038727868,0.0,0.6016185079065777,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.807983240153915,0.3009177305510633,0.8025301545538742,0.0,0.08141331350269698,0.4958651233283912,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.808092201252223,0.3380014772321288,0.7492198464428332,0.036546306468787274,0.03114572165552649,0.5264974467010016,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8082309810154462,0.3319220222803276,0.7756727441265332,0.0,0.13604206214909664,0.4317202309225422,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8082445579275566,0.27780012471591264,0.7812384402350907,0.01746412355204721,0.1030725380622072,0.49561958645749876,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.808373637775862,0.3288820952913789,0.8244628737373902,0.0,0.0,0.538189733892979,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8084286505341431,0.28853470875406084,0.8013212545548513,0.0,0.0591441536734153,0.5304685143912825,0.0,0.0,0.001950687391524525
United Kingdom,2.299999999999999,0.2,1.808431897863408,0.2794234004555942,0.6943578281937344,0.0,0.21528028565686697,0.4674267339258336,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8087702980643128,0.41431973655988774,0.7510792966360432,0.0,0.03823124778713709,0.4821949087812152,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8089108445599678,0.34954702584887404,0.8280383245560361,0.0,0.04224564991173768,0.47005719396473544,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8090239295689834,0.41872810422832263,0.779426225084507,0.0,0.0,0.49419578765348315,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8092537768905324,0.3289181835753372,0.8508105937338835,0.0,0.0,0.5147534074931722,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.809349648406938,0.3113927656116726,0.806676456968283,0.04629472798100123,0.04701592987071594,0.4734984723649223,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8095345612407967,0.3716059755795867,0.8113308423458918,0.03271889983531186,0.0,0.4773658960849302,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.809731300069538,0.4010616949018101,0.8000839994357724,0.0,0.0,0.48934484475627105,0.0,0.0,0.0027983117250067052
United Kingdom,2.299999999999999,0.2,1.8097838102272596,0.38089455989086735,0.6672862510629324,0.0,0.1747089291038849,0.44043610351300977,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.809849906344183,0.24827759760767046,0.6328266861070255,0.0,0.1902391963376554,0.5782494191936983,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.810002237367757,0.46513172570498984,0.700083447106259,0.0,0.0,0.5212872461293737,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8100742672853802,0.35136491706791895,0.8552348995070643,0.0,0.054847903386555735,0.4305871044675631,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8100838394154033,0.26760502421951354,0.6206875557641119,0.0,0.0,0.7764746882597519,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8101243670236649,0.43597644636445265,0.7568416942451248,0.0,0.06245634054803111,0.4306599671342227,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8103337893473435,0.28653296080190843,0.745246923348368,0.0,0.287899372009704,0.3351265841544665,0.0,0.0,0.0018574336787026552
United Kingdom,2.299999999999999,0.2,1.8103469634680325,0.24943955374748833,0.7755319539641673,0.0,0.25821040433982134,0.36915698835090077,0.007338748299386633,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8105330809582807,0.28593973426287855,0.7368623065333625,0.06138393298966237,0.21067937133301462,0.3674925769545662,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8105475398343671,0.3760904692409378,0.6676603327243953,0.06668531879978615,0.0894196818470707,0.4703993113046756,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8106652790178912,0.2768078562944301,0.8822133679327756,0.0,0.07095189311927917,0.45893030185581685,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8106833852119255,0.3097247874089596,0.6216983186558936,0.0,0.045919103988495164,0.6703215423128359,0.015262572716291334,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.810721490801924,0.24584189744967852,0.8657968004563078,0.00430434968137416,0.0,0.5748282414176881,0.0,0.0,0.0
United Kingdom,2.299999999999999,0.2,1.8108286451025088,0.35172162400774126,0.8388955793726208,0.014199359566553155,0.02381659050830326,0.45380746836772695,0.009714785295966338,0.0,0.0
