"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",4.36152277835292,1.29813663296405,0.444350989219034,0.296893984125824,0.418711975845498,0.741837864130692,1.13468585519025,0.974877413690655,0.49518795594224,0.345288257185324,0.338315398253699,0.259089493177011,0.159523128807213,0.0958591452884274,0.0489401260210106,0.0271223538720516
"5-9",1.37765067807048,8.15956377653851,1.33480689124101,0.379543577773412,0.239302224757263,0.601025910609453,1.03393002337013,1.14050022766196,0.955179653901765,0.469732607067907,0.274763033302006,0.236736791524253,0.183353968535693,0.105837906800263,0.0443478618920953,0.0334455524642992
"10-14",0.313920320536801,2.0228131324698,6.83761445835931,1.05290551982962,0.409410581412091,0.365182520606777,0.612482700962398,0.853004451044389,1.09430831141705,0.689202070208241,0.332191104083803,0.170544729250266,0.111465713311497,0.0888184466124437,0.057801616252839,0.0434405891105929
"15-19",0.189897410821072,0.498722433679788,2.60581562143261,8.15080920344117,1.74999264063204,0.834600651301502,0.689311936728567,0.839157540690334,1.06319862952148,1.14044077278946,0.564691248461272,0.197364590924958,0.100019176231759,0.0616768808716937,0.0289903307251433,0.0204238593246961
"20-24",0.307812602367652,0.266418608072645,0.36420598079916,2.71983784861388,4.3425259546598,1.9176850347651,1.29787601547614,1.06596887735151,0.926488410962515,1.14269922998382,0.779397649432616,0.336859072969372,0.101235083132746,0.0424749207519955,0.0413751109564279,0.0308875204094874
"25-29",0.618371786319951,0.383107595171435,0.213079419861285,0.891086306543608,2.21411431059872,3.3953890813444,1.9048865461458,1.36101368426855,1.10141088819119,0.933293141518474,0.863569274543414,0.388401817576936,0.133812873400558,0.0511115524630244,0.021864264373113,0.0197139912054965
"30-34",0.99788699242677,1.25542661573752,0.812786738596298,0.548361732267645,1.16336658185707,1.92203457436737,3.15012769638005,1.92517496990661,1.37641158266576,1.04702510669287,0.825905795526386,0.516096702944978,0.239128596688894,0.0912846892309302,0.0410443655163055,0.0334464694251205
"35-39",0.843626508307752,1.26412917517364,0.92119330281575,0.731347420044585,0.753492943704963,1.32863727100993,1.77556272859412,2.70453606309053,1.79155207127504,1.13478470398982,0.777202052352754,0.375786786624545,0.240489105406423,0.132062388710466,0.0642995821010009,0.023176225919237
"40-44",0.448308386128963,0.926320795698472,1.13212398272758,1.09653744368225,0.916285732979915,1.12084237643584,1.53373853963254,1.64890149255742,2.34662023095388,1.38866925203372,0.910619257705542,0.279592872530538,0.183684657853711,0.106894315475523,0.0612542798822582,0.0279736070742708
"45-49",0.559619713172222,0.819532482109754,0.894390692546369,1.58913631349592,0.971666092908833,0.9626826044246,1.18946293791889,1.29231504647948,1.36434885591749,1.81972144715347,0.990849888936183,0.362723925743703,0.158051994718046,0.0808639378665381,0.0631051895032097,0.0597077845176349
"50-54",0.434456702358756,0.835013732007123,0.949103642773064,1.23653079062107,1.10133827108895,1.28765231106276,1.17236547093131,1.05562142064164,1.33787267382278,1.49643324012152,1.52656156702524,0.653376438580075,0.245830335077225,0.0963494927623531,0.0615337452959159,0.0573401093184808
"55-59",0.78894792285116,0.999882693800298,0.677940615497654,0.842435013588102,0.738457757738163,1.12148446214827,1.1992814781518,0.809615339301075,0.821153765981823,0.738093377463057,0.918439869175631,1.09900012175899,0.438325610722228,0.175524080106486,0.0681758886338996,0.0575018783059151
"60-64",0.648406147789603,0.613851600803677,0.418288263916061,0.508618053081606,0.432448001830053,0.610903125891599,0.782014764973036,0.741810472274466,0.537077175527435,0.449145723958753,0.439052442266709,0.552651946761808,0.738124107361065,0.281946120978318,0.122223410144503,0.043948295239503
"65-69",0.337378979074266,0.532080692340649,0.437882791754367,0.248914698452406,0.267149696132794,0.350470646368576,0.560795512527572,0.55654831091076,0.478211984284638,0.285741951355081,0.286649286724114,0.341688711541028,0.330784508194614,0.520702860109599,0.141080570127271,0.0488744258684269
"70-74",0.134900823115447,0.40443294471077,0.363746269269167,0.343623576836017,0.132556456549156,0.234976248206706,0.241537927865485,0.405717401714911,0.427482175163572,0.359654258928047,0.271596811902632,0.2126087569037,0.305176301236153,0.258830158457072,0.367659517125291,0.121614241469494
"75+",0.234888111774465,0.337100710732661,0.484480374718188,0.410567454827583,0.135954253040479,0.147274660072543,0.219970882804839,0.306525557221166,0.329176914666697,0.344640811478944,0.317254141084849,0.193012018152169,0.112177417303124,0.154193248249158,0.117260997233442,0.185914659666647
