country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
China,2.5999999999999988,0.879120879120879,0.6099904226626496,0.0,0.0,0.0,1.0,0.8198586869640223,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6121057989775508,0.0,0.0,0.0,1.0,0.833947283432479,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6126773589565271,0.0,0.0,0.0,1.0,0.8737650026584377,1.0,1.0,0.920678558469858
China,2.5999999999999988,0.879120879120879,0.6128324125052306,0.024612411722458406,0.0038045365498890825,0.0,1.0,0.8164167109094205,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6131281400738031,0.0,0.0,0.0200657751193827,1.0,0.8235654254480206,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6134772713738195,0.0,0.0,0.0,0.939624197161185,0.9070104671734611,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6134838175845447,0.0,0.0,0.0,0.8528484875899265,0.998936720246479,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6137581700854133,0.0,0.0,0.06437267628612603,1.0,0.7961544495429366,1.0,1.0,0.9860094570296354
China,2.5999999999999988,0.879120879120879,0.6141489290157767,0.0,0.0,0.0,1.0,0.8726879880251737,1.0,1.0,0.9446390477746972
China,2.5999999999999988,0.879120879120879,0.6155481497519214,0.0018342268907833015,0.0,0.1264265034556995,1.0,0.7471130690551294,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6159316778421462,0.0,0.0,0.0,0.8672411375275383,1.0,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6161857968242292,0.0,0.0,0.0004995331076583787,1.0,1.0,0.8645008606332168,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6175938071688467,0.0,0.0,0.0,1.0,0.8959418373978677,1.0,0.9637439660265908,1.0
China,2.5999999999999988,0.879120879120879,0.6183244340152726,0.0,0.0,0.14464354962487863,1.0,0.785224941510038,1.0,1.0,0.9255930665789928
China,2.5999999999999988,0.879120879120879,0.618975276307596,0.0,0.0,0.0,1.0,0.879698620142865,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6193066879534969,0.0,0.01128050391816321,0.0,0.8802566634781117,1.0,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6199803702016592,0.0,0.0,0.16545087116010332,1.0,0.7446476417632186,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.620002905724447,0.0,0.0,0.0,1.0,0.8865427244618672,1.0,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6203860359332154,0.0,0.0,0.0,1.0,1.0,0.8921263395368763,1.0,1.0
China,2.5999999999999988,0.879120879120879,0.6228240728588871,0.0,0.012535263295000484,0.0,0.9349940123073934,1.0,1.0,0.9494147023580697,1.0
