"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","75+"
"[0,5)",1.96703296703297,1.08791208791209,0.395604395604396,0.208791208791209,0.175824175824176,0.714285714285714,0.879120879120879,0.835164835164835,0.604395604395604,0.494505494505495,0.43956043956044,0.32967032967033,0.384615384615385,0.186813186813187,0.0659340659340659,0.0879120879120879
"[5,10)",1.31958762886598,4.80412371134021,1.56701030927835,0.22680412371134,0.329896907216495,0.402061855670103,0.865979381443299,1.01030927835052,1.09278350515464,0.515463917525773,0.474226804123711,0.288659793814433,0.247422680412371,0.216494845360825,0.103092783505155,0.0824742268041237
"[10,15)",0.357142857142857,1.22448979591837,8.47959183673469,1.04081632653061,0.224489795918367,0.336734693877551,0.540816326530612,0.775510204081633,1.38775510204082,0.806122448979592,0.479591836734694,0.214285714285714,0.112244897959184,0.0816326530612245,0.0510204081632653,0.163265306122449
"[15,20)",0.295454545454545,0.363636363636364,1.54545454545455,4.55681818181818,1.09090909090909,0.511363636363636,0.443181818181818,0.579545454545455,0.715909090909091,1.17045454545455,0.534090909090909,0.386363636363636,0.113636363636364,0.0681818181818182,0.0340909090909091,0.113636363636364
"[20,25)",0.293103448275862,0.0172413793103448,0.206896551724138,1.08620689655172,2.70689655172414,1.44827586206897,0.793103448275862,0.5,0.603448275862069,0.620689655172414,0.620689655172414,0.327586206896552,0.0689655172413793,0.0862068965517241,0.0517241379310345,0.0689655172413793
"[25,30)",0.754385964912281,0.368421052631579,0.0526315789473684,0.350877192982456,1.49122807017544,2.08771929824561,1.29824561403509,1.05263157894737,0.807017543859649,0.842105263157895,1.01754385964912,0.491228070175439,0.245614035087719,0.087719298245614,0.0350877192982456,0.105263157894737
"[30,35)",0.916666666666667,0.433333333333333,0.416666666666667,0.1,0.7,0.95,1.56666666666667,1.25,0.883333333333333,0.9,0.8,0.783333333333333,0.516666666666667,0.133333333333333,0.05,0.2
"[35,40)",0.725806451612903,0.774193548387097,0.806451612903226,0.354838709677419,0.709677419354839,1.38709677419355,1.58064516129032,2.06451612903226,1.70967741935484,1.17741935483871,1.40322580645161,0.5,0.354838709677419,0.209677419354839,0.161290322580645,0.0645161290322581
"[40,45)",0.2,0.4,0.883333333333333,0.6,0.566666666666667,0.766666666666667,0.833333333333333,1,2.08333333333333,1.5,1.58333333333333,0.583333333333333,0.183333333333333,0.25,0.116666666666667,0.316666666666667
"[45,50)",0.234375,0.390625,0.625,0.65625,0.890625,0.546875,1,0.84375,1.453125,1.328125,1.125,0.546875,0.421875,0.125,0.078125,0.21875
"[50,55)",0.254237288135593,0.220338983050847,0.203389830508475,0.491525423728814,0.593220338983051,1,1.15254237288136,0.711864406779661,1.32203389830508,1.49152542372881,1.64406779661017,1.45762711864407,0.661016949152542,0.186440677966102,0.135593220338983,0.23728813559322
"[55,60)",0.133333333333333,0.116666666666667,0.133333333333333,0.166666666666667,0.316666666666667,0.716666666666667,0.883333333333333,0.833333333333333,1.06666666666667,0.916666666666667,1.45,1.28333333333333,0.516666666666667,0.266666666666667,0.116666666666667,0.283333333333333
"[60,65)",0.403225806451613,0.17741935483871,0.0806451612903226,0.0806451612903226,0.274193548387097,0.451612903225806,0.693548387096774,0.693548387096774,0.629032258064516,0.467741935483871,0.596774193548387,0.82258064516129,1.2741935483871,0.532258064516129,0.306451612903226,0.290322580645161
"[65,70)",0.078125,0.171875,0.25,0.09375,0.28125,0.390625,0.390625,0.359375,0.328125,0.296875,0.359375,0.5,0.578125,0.765625,0.484375,0.390625
"[70,75)",0.285714285714286,0,0,0.0714285714285714,0.214285714285714,0.5,0.142857142857143,0.428571428571429,0.785714285714286,0.428571428571429,0.285714285714286,0.285714285714286,0.857142857142857,1.42857142857143,1.64285714285714,0.928571428571429
"75+",0.166666666666667,0.0833333333333333,0.166666666666667,0.25,0.0833333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.0833333333333333,0,0.416666666666667,0.166666666666667,0,0.0833333333333333,0.25,0.416666666666667
