country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Ukraine,2.1999999999999975,0.7792207792207784,0.5751013402223755,0.13666859236876375,0.45026564635029187,0.7552327856940425,1.0,1.0,0.886359302422257,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5782996656721865,0.0,0.5257834333926005,1.0,1.0,1.0,0.757200564320562,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5788359954892954,0.0,0.4395949788962059,1.0,1.0,0.9684097965939291,0.8593963925614496,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5790395529146413,0.04778187889733393,0.5839666943220718,0.6706116831218283,1.0,1.0,0.9555369696627688,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5806360969457116,0.0,0.38247954614464885,0.8563238225500538,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5814072973472308,0.0,0.6770160655552376,0.599636947458031,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5832794216236399,0.0,0.3594010180298799,0.9005757451828265,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5835834327235467,0.20188374725048577,0.3344199381547206,0.7364951860392961,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5838968244331297,0.0,0.4520533204184817,0.823176073134144,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5839868894569602,0.0,0.315662291003217,0.9460325361011771,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5840522779399024,0.0,0.25600712095441036,1.0,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5841031426821636,0.11705984670910591,0.4486212475988559,0.9376127934327604,1.0,1.0,0.8182165421532341,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5844971622510282,0.22259664956858105,0.290703490066346,1.0,1.0,1.0,0.7195770566156514,0.09064119049020336,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5845566473283701,0.0,0.2983826657556232,1.0,1.0,1.0,0.9722865684153267,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5862379495227724,0.0,0.5847117337694268,0.5967843917138067,1.0,1.0,1.0,0.11369490547313524,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5886514444878995,0.0,0.30189238646403704,1.0,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5895811631253057,0.0,0.3111680641507278,1.0,1.0,1.0,1.0,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5943052356623991,0.0717167774169124,0.6276351821248856,0.5139391610464413,1.0,1.0,1.0,0.15725718583335396,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.5957216851339092,0.0,0.655849663362821,1.0,1.0,1.0,0.7896690609256972,0.0,0.0
Ukraine,2.1999999999999975,0.7792207792207784,0.597229585841467,0.0,0.2695389484505303,1.0,1.0,1.0,1.0,0.09331943143747949,0.0
