country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Panama,2.0999999999999988,0.7670417482204394,0.5253958667810034,0.0,0.16326062507689715,0.7966998161346941,1.0,1.0,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5264644261808251,0.0,0.12044222667771792,0.8493685315100015,1.0,1.0,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5291558716943827,0.0,0.11571280607510125,1.0,1.0,1.0,0.7987959136346228,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5306639702016382,0.0,0.05081938709107426,1.0,1.0,1.0,0.9128284250021812,0.015163020164397838,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5314248400250947,0.0,0.1301820972444071,1.0,1.0,1.0,0.7971250583717379,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5315612486513723,0.0,0.11794917701316324,0.8844631180907284,1.0,1.0,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5321058843742217,0.0,0.042616316437425694,1.0,1.0,0.9617610572332791,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5325956365535276,0.0,0.2268233394384317,0.7744074569222078,1.0,1.0,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5334749701516917,6.751094326715168e-5,0.22687549004501573,1.0,1.0,1.0,0.6551673834416567,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.535793105516809,0.0,0.18942024332702567,1.0,1.0,1.0,0.7182404235214798,0.0,0.04056822300482688
Panama,2.0999999999999988,0.7670417482204394,0.5362013191490682,0.032528251326170245,0.27219481435827736,0.8403437224722612,1.0,1.0,0.7983714736460595,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5363239164374461,0.0,0.054485482111059774,1.0,1.0,0.9789711097470895,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5381640917548781,0.0,0.0,1.0,1.0,1.0,1.0,0.12676979907799496,0.0
Panama,2.0999999999999988,0.7670417482204394,0.538816086794684,0.049939852576672425,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5396299383563866,0.0,0.10536154998698138,1.0,0.9443858087886561,1.0,1.0,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5396339996232098,0.051185225412373324,0.0,1.0,1.0,1.0,1.0,0.0,0.010448920479776413
Panama,2.0999999999999988,0.7670417482204394,0.5396759414963659,0.0,0.3433611272624815,1.0,1.0,1.0,0.521600810707509,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5397575846927478,0.0,0.10830878510686526,1.0,1.0,1.0,0.9168703705072158,0.0,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5406265353704331,0.0,0.0,1.0,1.0,1.0,1.0,0.16436240329195934,0.0
Panama,2.0999999999999988,0.7670417482204394,0.5523808328495887,0.0,0.3382955094391462,0.9235208867955969,0.9866441079340948,1.0,0.7487098843243334,0.0,0.08268092548500822
