country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Australia,2.2999999999999994,0.8204632594943208,0.5329556354081063,0.0,0.4599121441789699,1.0,1.0,1.0,0.563336807056173,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5423023304364284,0.003728306368179224,0.6765464870298143,1.0,0.9572759368001205,0.9985365984784027,0.4705149035833345,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5427832504337294,0.0,0.44909538186900794,1.0,1.0,1.0,0.628897009542519,0.0,0.027819006195235023
Australia,2.2999999999999994,0.8204632594943208,0.5431339713630863,0.0,0.4989888716179234,1.0,1.0,1.0,0.6074903278412187,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5435193589745663,0.0,0.5460477174157599,1.0,1.0,1.0,0.5488697954364912,0.01685571138935511,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5438201144711778,0.0,0.539762314609791,1.0,1.0,1.0,0.5693677831374631,0.0031423231379198273,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5439226298759712,0.0,0.35530399111090427,1.0,1.0,0.8883867241006004,0.8774340424365057,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5448777116106166,0.0,0.3840866937558991,1.0,1.0,1.0,0.7375413581126046,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5463781057941688,0.0,0.7881767642360862,1.0,1.0,1.0,0.3428049952299444,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5470750760342837,0.0,0.7232021622278679,0.9264815224341736,1.0,1.0,0.49382578350553435,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.547238672908197,0.1065116322513657,0.5325016276381163,1.0,1.0,1.0,0.4940038711959184,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5493710451318573,0.1109721678833121,0.4520266823830357,1.0,1.0,1.0,0.5474107917601905,0.04736221619266205,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5499700815860995,0.0,0.6271122439531622,1.0,0.8706614014448857,1.0,0.6892726369723128,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5502741670538551,0.0,0.3158340265172753,1.0,0.9087018566884957,0.962220461004669,1.0,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5510521622039989,0.0,0.4127359578142563,1.0,1.0,1.0,0.7593456005020682,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5520905345080576,0.025728944744352753,0.37959452121389514,1.0,1.0,1.0,0.7738547415418899,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5544965917768567,0.0,0.5388040263442273,1.0,0.8923388418266289,1.0,0.7894318847496178,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5547429813433785,0.0,0.8500897873265156,1.0,1.0,1.0,0.3490751085312819,0.0,0.0
Australia,2.2999999999999994,0.8204632594943208,0.556545679807407,0.01797011651609315,0.37429206979038265,1.0,1.0,1.0,0.750529824819921,0.08613738451875462,0.0
Australia,2.2999999999999994,0.8204632594943208,0.5574721556412421,0.0,0.2681105053219962,1.0,1.0,1.0,0.8859062504060877,0.0841657694681619,0.0
