country,R0,HIT,optimum,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70+
Montenegro,1.8300000000000023,0.6479313036690096,0.4414240441318567,0.0,0.2899712320636323,0.6931580838594353,1.0,1.0,0.2967761370061217,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4468981290700301,0.0,0.5013375930400412,0.6765519251144739,1.0,1.0,0.15031394806346288,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4471359919946818,0.0,0.44224477616331626,0.8768415057559201,1.0,1.0,0.0,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4482484928910434,0.0,0.26802990643980623,0.6677514716246862,0.9161347056053701,1.0,0.4904744559802803,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4514979932591753,0.0,0.4020063547188223,0.8874980952829021,1.0,1.0,0.0,0.06501487986682403,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4524437256325185,0.0,0.11596136738363783,0.6848522351615032,1.0,1.0,0.5617982383757982,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4537101169493846,0.0,0.4792227157719905,0.8200486382724239,0.9123211632962781,1.0,0.12798366010460888,0.04513816596780489,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4549333098322697,0.11348360431739099,0.2512110868235222,1.0,1.0,0.8675303082961243,0.15259913629417043,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4558457743284133,0.0,0.24508535901705986,1.0,1.0,1.0,0.0,0.1375676116073688,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4573695372476988,0.025864275504147827,0.4465352831309636,1.0,0.929918081314852,1.0,0.0,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.45816253950215396,0.0,0.16880808611731402,0.8903365950053003,1.0,1.0,0.2861630680868598,0.0,0.06918889983352774
Montenegro,1.8300000000000023,0.6479313036690096,0.458364459024028,0.0,0.3187786372967317,1.0,1.0,1.0,0.0,0.0,0.1031411137439267
Montenegro,1.8300000000000023,0.6479313036690096,0.4601570629821808,0.0,0.32641997861979466,0.9949569397532841,1.0,0.9575139763482009,0.0253532565591591,0.04415306152991483,0.08830101568348811
Montenegro,1.8300000000000023,0.6479313036690096,0.46020729453706904,0.0,0.24767324254928183,1.0,0.77537960977958,1.0,0.41043280137750715,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4631735240969141,0.0,0.45623575310062636,0.8657002783729589,1.0,1.0,0.12340390826945336,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4634980093382629,0.15584596294013708,0.3252947451738661,0.9958064802387538,0.9764700150702161,1.0,0.0,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.46486903474265634,0.0,0.2962045419703206,0.6513662917564286,0.7364658317122028,1.0,0.8076922308887599,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4717865553140061,0.0,0.4885868979183786,0.9449353109707965,1.0,1.0,0.0,0.07939807471976729,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.47582106951146824,0.0,0.3472340718477753,0.5947407803934026,1.0,0.6811950249870082,0.9460205008197267,0.0,0.0
Montenegro,1.8300000000000023,0.6479313036690096,0.4758941744241609,0.0,0.35884067017115007,0.612175171419275,1.0,1.0,0.5138314670495738,0.07310589509021559,0.0
